index,path_length,expanded_nodes_num
149,239.24978336205618,734
150,567.3107499061565,1545
151,498.1564209736055,1718
152,641.2813126546339,1842
153,606.8132752230979,1747
154,674.7249634685296,1580
155,606.4823227814103,1582
156,401.475180106473,1126
157,546.955410846829,1879
158,426.03152929257703,1136
159,490.3868683519047,1430
160,297.7350647362949,875
161,484.8427124746206,1125
162,441.8305191658005,1135
163,355.22034611053357,1255
164,797.891485709901,1589
165,463.27416997969647,983
166,662.967604155649,1663
167,570.7127701597096,1395
168,744.4062043356623,1857
169,558.0559159102172,1876
170,332.26197667087615,783
171,359.7766952966377,1167
172,513.6122650963213,1267
173,577.09754647056,1749
174,486.18585822512824,1875
175,691.1097397793802,1985
176,413.44574285495014,973
177,640.7665940288725,1345
178,288.32085117392177,515
179,596.511760032933,1479
180,311.74725804511485,944
181,685.1808075912456,1941
182,683.7665940288725,1431
183,546.3696244092021,1023
184,520.3279938488593,1726
185,570.1564209736056,1744
186,266.07821048680245,615
187,498.87214972614345,1107
188,413.96046148071156,1153
189,575.3990616607249,1687
190,420.6589462905467,1260
191,578.399061660725,1764
192,443.4163056034274,1588
193,468.215295476651,1250
194,496.62950903902413,1295
195,461.8305191658006,1459
196,538.7422074112324,1573
197,556.3696244092021,1563
198,261.5218613006983,631
199,339.9482681718914,1174
200,763.1219330882002,1851
201,429.1442276647853,1418
202,504.35743110038186,1830
203,406.8599564173235,1260
204,529.6417023478441,1606
205,694.9209229614237,1830
206,630.7960312803953,1828
207,487.35743110038203,1347
208,401.17366491630804,908
209,794.0508652763347,1935
210,322.8061325481604,651
211,366.7472580451149,942
212,532.1564209736055,1197
213,548.7716446627552,1065
214,525.6711395993667,1757
215,793.5483399593933,2011
216,564.7422074112324,1446
217,326.7056274847722,1053
218,677.4528855298877,1815
219,569.7838379715752,1529
220,547.6000717875013,1546
221,702.5361466505732,1868
222,601.3696244092021,1658
223,810.1341263970203,2013
224,492.62950903902413,1561
225,356.64675298172665,1209
226,490.2152954766509,1614
227,844.2762620207513,1925
228,685.6072144624386,1862
229,479.2152954766509,1291
230,520.5411972844558,1624
231,625.8965363437835,1854
232,507.87214972614333,1447
233,432.759451353935,1625
234,354.91883092036875,1047
235,612.8965363437836,1670
236,572.6833329081869,1788
237,341.3330444827418,1213
238,466.65894629054674,1212
239,621.796031280395,1573
240,412.96046148071156,1501
241,343.9898987322342,1050
242,698.9087296526035,1867
243,758.6072144624388,1781
244,414.2741699796964,1240
245,447.3158005400392,1553
246,345.40411229460733,824
247,505.52900397563576,1861
248,685.2518754031112,1528
249,561.0975464705599,1930
250,399.10259710444257,1537
251,668.8376618407381,1971
252,742.9503602129464,1486
253,752.0214280248118,1714
254,438.2447327281737,1268
255,561.0142853498744,1393
256,944.0580079512722,1851
257,556.5117600329331,1401
258,601.5117600329331,1417
259,598.6538956566642,1537
260,360.88939366884597,1072
261,473.2152954766509,1450
262,315.63455967290656,1228
263,628.3401871576793,1975
264,604.5533905932759,1633
265,396.68838354206935,1570
266,334.81832585698044,762
267,629.8965363437835,1434
268,581.6122650963214,2002
269,435.62950903902396,1455
270,325.26197667087627,805
271,655.7960312803953,1887
272,497.1147904132626,1208
273,685.3940110268421,1996
